food_id,wikipedia_id,food_group,food_subgroup,ncbi_taxonomy_id,db,rank,matched_taxid,kingdom,phylum,class,order,family,genus,species,taxon,taxrank,kraken_raw_reads,reads,sample_id,lineage,taxid_lineage,relative_abundance,total_reads,total_raw_reads,bacteria_reads,human_reads
458,Orange roughy,Aquatic foods,Fishes,96778,genbank,species,96778,Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Hoplostethus,Hoplostethus atlanticus,Hoplostethus atlanticus,species,4,4,NE_P32_T1_S92,k__Eukaryota;p__Chordata;c__Actinopteri;o__Trachichthyiformes;f__Trachichthyidae;g__Hoplostethus;s__Hoplostethus atlanticus,2759;7711;186623;2558152;96776;96777;96778,4.77601105168957e-06,837519,389080,835971,169
465,Atlantic salmon,Aquatic foods,Fishes,8030,genbank,species,8030,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo salar,Salmo salar,species,3,5,NE_P32_T1_S92,k__Eukaryota;p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Salmo;s__Salmo salar,2759;7711;186623;8006;8015;8028;8030,5.97001381461197e-06,837519,389080,835971,169
480,American shad,Aquatic foods,Fishes,34773,genbank,species,34773,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Alosa,Alosa sapidissima,Alosa sapidissima,species,4,4,NE_P32_T1_S92,k__Eukaryota;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Alosa;s__Alosa sapidissima,2759;7711;186623;32446;55118;34772;34773,4.77601105168957e-06,837519,389080,835971,169
293,Atlantic herring,Aquatic foods,Fishes,7950,genbank,species,7950,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea harengus,Clupea harengus,species,3,3,NE_P32_T1_S92,k__Eukaryota;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__Clupea harengus,2759;7711;186623;32446;55118;7949;7950,3.58200828876718e-06,837519,389080,835971,169
327,Common carp,Aquatic foods,Fishes,7962,genbank,species,7962,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio,Cyprinus carpio,species,5,30,NE_P32_T1_S92,k__Eukaryota;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Cyprinus;s__Cyprinus carpio,2759;7711;186623;7952;7953;7961;7962,3.58200828876718e-05,837519,389080,835971,169
589,Spiny dogfish,Aquatic foods,Fishes,7797,genbank,species,7797,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,Squalus acanthias,species,4,4,NE_P32_T1_S92,k__Eukaryota;p__Chordata;c__Chondrichthyes;o__Squaliformes;f__Squalidae;g__Squalus;s__Squalus acanthias,2759;7711;7777;282414;30511;7796;7797,4.77601105168957e-06,837519,389080,835971,169
344,Common octopus,Aquatic foods,Mollusks,6645,genbank,species,6645,Eukaryota,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus vulgaris,Octopus vulgaris,species,6,10,NE_P32_T1_S92,k__Eukaryota;p__Mollusca;c__Cephalopoda;o__Octopoda;f__Octopodidae;g__Octopus;s__Octopus vulgaris,2759;6447;6605;6638;6647;6643;6645,1.19400276292239e-05,837519,389080,835971,169
425,Enteroctopus dofleini,Aquatic foods,Mollusks,267067,genbank,species,267067,Eukaryota,Mollusca,Cephalopoda,Octopoda,Octopodidae,Enteroctopus,Enteroctopus dofleini,Enteroctopus dofleini,species,3,5,NE_P32_T1_S92,k__Eukaryota;p__Mollusca;c__Cephalopoda;o__Octopoda;f__Octopodidae;g__Enteroctopus;s__Enteroctopus dofleini,2759;6447;6605;6638;6647;267066;267067,5.97001381461197e-06,837519,389080,835971,169
101,Flax,Herbs and Spices,Oilseed crops,4006,genbank,species,4006,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum usitatissimum,Linum usitatissimum,species,20686,22634,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Malpighiales;f__Linaceae;g__Linum;s__Linum usitatissimum,2759;35493;3398;3646;4004;4005;4006,0.0282470222941065,801288,473382,775752,469
128,Passiflora edulis,Fruits,Tropical fruits,78168,genbank,species,78168,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora edulis,Passiflora edulis,species,4,4,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Malpighiales;f__Passifloraceae;g__Passiflora;s__Passiflora edulis,2759;35493;3398;3646;3683;3684;78168,4.99196293966714e-06,801288,473382,775752,469
83,Strawberry,Fruits,Berries,3747,genbank,species,3747,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria x ananassa,Fragaria x ananassa,species,444,572,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Fragaria;s__Fragaria x ananassa,2759;35493;3398;3744;3745;3746;3747,0.0007138507003724,801288,473382,775752,469
520,Jicama,Vegetables,Root vegetables,109171,genbank,species,109171,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pachyrhizus,Pachyrhizus erosus,Pachyrhizus erosus,species,3,3,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Pachyrhizus;s__Pachyrhizus erosus,2759;35493;3398;72025;3803;109170;109171,3.74397220475035e-06,801288,473382,775752,469
197,Broad_bean,Pulses,Beans,3906,genbank,species,3906,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia faba,Vicia faba,species,6,7,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Vicia;s__Vicia faba,2759;35493;3398;72025;3803;3904;3906,8.73593514441749e-06,801288,473382,775752,469
408,White_lupine,Pulses,Other pulses,3870,genbank,species,3870,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus albus,Lupinus albus,species,5,6,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Lupinus;s__Lupinus albus,2759;35493;3398;72025;3803;3869;3870,7.4879444095007e-06,801288,473382,775752,469
140,Pistachio,Nuts,Nuts,55513,genbank,species,55513,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia,Pistacia vera,Pistacia vera,species,5,7,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Sapindales;f__Anacardiaceae;g__Pistacia;s__Pistacia vera,2759;35493;3398;41937;4011;55512;55513,8.73593514441749e-06,801288,473382,775752,469
86,Sunflower,Herbs and Spices,Oilseed crops,4232,genbank,species,4232,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus annuus,Helianthus annuus,species,3,5,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Helianthus;s__Helianthus annuus,2759;35493;3398;4209;4210;4231;4232,6.23995367458392e-06,801288,473382,775752,469
338,Garland chrysanthemum,Vegetables,Leaf vegetables,99038,genbank,species,99038,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Glebionis,Glebionis coronaria,Glebionis coronaria,species,3,3,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Glebionis;s__Glebionis coronaria,2759;35493;3398;4209;4210;1478145;99038,3.74397220475035e-06,801288,473382,775752,469
49,Chicory,Vegetables,Root vegetables,13427,genbank,species,13427,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,Cichorium intybus,Cichorium intybus,species,3,4,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Cichorium;s__Cichorium intybus,2759;35493;3398;4209;4210;13426;13427,4.99196293966714e-06,801288,473382,775752,469
250,"",Vegetables,Leaf vegetables,13427,genbank,species,13427,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,Cichorium intybus,Cichorium intybus,species,3,4,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Cichorium;s__Cichorium intybus,2759;35493;3398;4209;4210;13426;13427,4.99196293966714e-06,801288,473382,775752,469
254,Chicory,Vegetables,Root vegetables,13427,genbank,species,13427,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,Cichorium intybus,Cichorium intybus,species,3,4,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Cichorium;s__Cichorium intybus,2759;35493;3398;4209;4210;13426;13427,4.99196293966714e-06,801288,473382,775752,469
131,Parsley,Herbs and Spices,Herbs,4043,genbank,species,4043,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Petroselinum,Petroselinum crispum,Petroselinum crispum,species,5,17,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Petroselinum;s__Petroselinum crispum,2759;35493;3398;4036;4037;4042;4043,2.12158424935853e-05,801288,473382,775752,469
166,Sambucus nigra,Fruits,Berries,4202,genbank,species,4202,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,Sambucus nigra,species,9,15,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Dipsacales;f__Adoxaceae;g__Sambucus;s__Sambucus nigra,2759;35493;3398;4199;4206;4201;4202,1.87198610237518e-05,801288,473382,775752,469
232,Capsicum_chinense,Vegetables,Fruit vegetables,80379,genbank,species,80379,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum chinense,Capsicum chinense,species,3,5,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum chinense,2759;35493;3398;4069;4070;4071;80379,6.23995367458392e-06,801288,473382,775752,469
566,Epazote,Herbs and Spices,Herbs,330163,genbank,species,330163,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Dysphania,Dysphania ambrosioides,Dysphania ambrosioides,species,3,3,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Chenopodiaceae;g__Dysphania;s__Dysphania ambrosioides,2759;35493;3398;3524;1804623;240058;330163,3.74397220475035e-06,801288,473382,775752,469
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,14,15,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,1.87198610237518e-05,801288,473382,775752,469
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,14,15,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,1.87198610237518e-05,801288,473382,775752,469
6,Onion,Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,9,11,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,1.37278980840846e-05,801288,473382,775752,469
226,"",Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,9,11,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,1.37278980840846e-05,801288,473382,775752,469
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,species,35875,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium fistulosum,species,9,12,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium fistulosum,2759;35493;3398;73496;4668;4678;35875,1.49758888190014e-05,801288,473382,775752,469
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,species,8,9,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Avena;s__Avena sativa,2759;35493;3398;38820;4479;4496;4498,1.12319166142511e-05,801288,473382,775752,469
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,species,3,5,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Triticum;s__Triticum aestivum,2759;35493;3398;38820;4479;4564;4565,6.23995367458392e-06,801288,473382,775752,469
205,Corn,Cereals and cereal products,Cereals,4577,genbank,species,4577,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Zea mays,Zea mays,species,4,4,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Zea;s__Zea mays,2759;35493;3398;38820;4479;4575;4577,4.99196293966714e-06,801288,473382,775752,469
499,Taro,Vegetables,Root vegetables,4460,genbank,species,4460,Eukaryota,Streptophyta,Magnoliopsida,Alismatales,Araceae,Colocasia,Colocasia esculenta,Colocasia esculenta,species,3,3,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Alismatales;f__Araceae;g__Colocasia;s__Colocasia esculenta,2759;35493;3398;16360;4454;4459;4460,3.74397220475035e-06,801288,473382,775752,469
372,Ginkgo biloba,Herbs and Spices,Other seeds,3311,genbank,species,3311,Eukaryota,Streptophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,Ginkgo biloba,Ginkgo biloba,species,8,8,NE_P37_T2_S106,k__Eukaryota;p__Streptophyta;c__Ginkgoopsida;o__Ginkgoales;f__Ginkgoaceae;g__Ginkgo;s__Ginkgo biloba,2759;35493;29811;3308;3309;3310;3311,9.98392587933427e-06,801288,473382,775752,469
595,Mountain_hare,Animal foods,Lagomorphs,62621,genbank,species,62621,Eukaryota,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus timidus,Lepus timidus,species,4,4,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Mammalia;o__Lagomorpha;f__Leporidae;g__Lepus;s__Lepus timidus,2759;7711;40674;9975;9979;9980;62621,4.99196293966714e-06,801288,473382,775752,469
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,species,3,4,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus scrofa,2759;7711;40674;91561;9821;9822;9823,4.99196293966714e-06,801288,473382,775752,469
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,species,3,4,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus scrofa,2759;7711;40674;91561;9821;9822;9823,4.99196293966714e-06,801288,473382,775752,469
475,Steller sea lion,Aquatic foods,Pinnipeds,34886,genbank,species,34886,Eukaryota,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,Eumetopias jubatus,Eumetopias jubatus,species,3,5,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Mammalia;o__Carnivora;f__Otariidae;g__Eumetopias;s__Eumetopias jubatus,2759;7711;40674;33554;9702;34885;34886,6.23995367458392e-06,801288,473382,775752,469
383,Horse,Animal foods,Equines,9796,genbank,species,9796,Eukaryota,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Equus caballus,species,4,5,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Mammalia;o__Perissodactyla;f__Equidae;g__Equus;s__Equus caballus,2759;7711;40674;9787;9788;9789;9796,6.23995367458392e-06,801288,473382,775752,469
403,Lingcod,Aquatic foods,Fishes,225387,genbank,species,225387,Eukaryota,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus,Ophiodon elongatus,species,3,5,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Ophiodon;s__Ophiodon elongatus,2759;7711;186623;8111;30983;225386;225387,6.23995367458392e-06,801288,473382,775752,469
317,Burbot,Aquatic foods,Fishes,69944,genbank,species,69944,Eukaryota,Chordata,Actinopteri,Gadiformes,Lotidae,Lota,Lota lota,Lota lota,species,3,3,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Actinopteri;o__Gadiformes;f__Lotidae;g__Lota;s__Lota lota,2759;7711;186623;8043;81641;69943;69944,3.74397220475035e-06,801288,473382,775752,469
465,Atlantic salmon,Aquatic foods,Fishes,8030,genbank,species,8030,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo salar,Salmo salar,species,3,3,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Salmo;s__Salmo salar,2759;7711;186623;8006;8015;8028;8030,3.74397220475035e-06,801288,473382,775752,469
589,Spiny dogfish,Aquatic foods,Fishes,7797,genbank,species,7797,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,Squalus acanthias,species,4,4,NE_P37_T2_S106,k__Eukaryota;p__Chordata;c__Chondrichthyes;o__Squaliformes;f__Squalidae;g__Squalus;s__Squalus acanthias,2759;7711;7777;282414;30511;7796;7797,4.99196293966714e-06,801288,473382,775752,469
474,Sea cucumber,Aquatic foods,Other aquatic foods,7689,genbank,species,2032702,Eukaryota,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Apostichopus,Apostichopus californicus,Apostichopus californicus,species,4,16,NE_P37_T2_S106,k__Eukaryota;p__Echinodermata;c__Holothuroidea;o__Aspidochirotida;f__Stichopodidae;g__Apostichopus;s__Apostichopus californicus,2759;7586;7705;7682;7687;307971;2032702,1.99678517586685e-05,801288,473382,775752,469
307,Blue mussel,Aquatic foods,Mollusks,6550,genbank,species,6550,Eukaryota,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus edulis,Mytilus edulis,species,4,6,NE_P37_T2_S106,k__Eukaryota;p__Mollusca;c__Bivalvia;o__Mytilida;f__Mytilidae;g__Mytilus;s__Mytilus edulis,2759;6447;6544;6546;6547;6548;6550,7.4879444095007e-06,801288,473382,775752,469
433,Pacific_oyster,Aquatic foods,Mollusks,29159,genbank,species,29159,Eukaryota,Mollusca,Bivalvia,Ostreida,Ostreidae,Magallana,Magallana gigas,Magallana gigas,species,4,4,NE_P37_T2_S106,k__Eukaryota;p__Mollusca;c__Bivalvia;o__Ostreida;f__Ostreidae;g__Magallana;s__Magallana gigas,2759;6447;6544;6562;6563;2171616;29159,4.99196293966714e-06,801288,473382,775752,469
400,Katharina tunicata,Aquatic foods,Mollusks,34587,genbank,species,34587,Eukaryota,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,Katharina tunicata,Katharina tunicata,species,6,6,NE_P37_T2_S106,k__Eukaryota;p__Mollusca;c__Polyplacophora;o__Chitonida;f__Mopaliidae;g__Katharina;s__Katharina tunicata,2759;6447;6650;6652;34585;34586;34587,7.4879444095007e-06,801288,473382,775752,469
344,Common octopus,Aquatic foods,Mollusks,6645,genbank,species,6645,Eukaryota,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus vulgaris,Octopus vulgaris,species,3,3,NE_P37_T2_S106,k__Eukaryota;p__Mollusca;c__Cephalopoda;o__Octopoda;f__Octopodidae;g__Octopus;s__Octopus vulgaris,2759;6447;6605;6638;6647;6643;6645,3.74397220475035e-06,801288,473382,775752,469
404,American lobster,Aquatic foods,Crustaceans,6706,genbank,species,6706,Eukaryota,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,Homarus americanus,species,6,7,NE_P37_T2_S106,k__Eukaryota;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Nephropidae;g__Homarus;s__Homarus americanus,2759;6656;6681;6683;6704;6705;6706,8.73593514441749e-06,801288,473382,775752,469
101,Flax,Herbs and Spices,Oilseed crops,4006,genbank,species,4006,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum usitatissimum,Linum usitatissimum,species,491,578,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Malpighiales;f__Linaceae;g__Linum;s__Linum usitatissimum,2759;35493;3398;3646;4004;4005;4006,0.000602306688730404,959644,464051,957547,207
141,Pea,Pulses,Peas,3888,genbank,species,3888,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pisum,Pisum sativum,Pisum sativum,species,3,3,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Pisum;s__Pisum sativum,2759;35493;3398;72025;3803;3887;3888,3.12615928406784e-06,959644,464051,957547,207
197,Broad_bean,Pulses,Beans,3906,genbank,species,3906,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia faba,Vicia faba,species,3,24,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Vicia;s__Vicia faba,2759;35493;3398;72025;3803;3904;3906,2.50092742725427e-05,959644,464051,957547,207
392,Jerusalem artichoke,Vegetables,Tubers,4233,genbank,species,4233,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus tuberosus,Helianthus tuberosus,species,4,12,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Helianthus;s__Helianthus tuberosus,2759;35493;3398;4209;4210;4231;4233,1.25046371362714e-05,959644,464051,957547,207
107,Matricaria chamomilla,Herbs and Spices,Herbs,127986,genbank,species,98504,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Matricaria,Matricaria chamomilla,Matricaria chamomilla,species,3,4,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Matricaria;s__Matricaria chamomilla,2759;35493;3398;4209;4210;56016;98504,4.16821237875712e-06,959644,464051,957547,207
17,Arctium_lappa,Vegetables,Root vegetables,4217,genbank,species,4217,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,Arctium lappa,Arctium lappa,species,3,3,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Arctium;s__Arctium lappa,2759;35493;3398;4209;4210;4216;4217,3.12615928406784e-06,959644,464051,957547,207
15,Wild celery,Herbs and Spices,Spices,4045,genbank,species,4045,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium graveolens,Apium graveolens,species,3,4,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Apium;s__Apium graveolens,2759;35493;3398;4036;4037;4044;4045,4.16821237875712e-06,959644,464051,957547,207
214,Celeriac,Vegetables,Root vegetables,278110,genbank,species,4045,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium graveolens,Apium graveolens,species,3,4,NE_P14_T3_S41,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Apium;s__Apium graveolens,2759;35493;3398;4036;4037;4044;4045,4.16821237875712e-06,959644,464051,957547,207
