"","X","Value","Std.Error","DF","t.value","p.value","GeneFamily","Group","FDR","BaselineGroup","BaselineLinear"
"168","DayGroupEarly3555",0.0462859345298153,0.0158434981294747,171,2.92144664969579,0.00395475987237339,"K16959","Early",0.121732452321494,0.0239673604905176,0.029303110662273
"169","DayGroupLate465",-0.0986483252807331,0.0338073720290187,168,-2.91795307828298,0.00400591528467129,"K01192","Late",0.344409530929603,0.431574272472572,0.445260341900223
"170","DayGroupEarly961",0.0357358676740545,0.0122512119493244,169,2.91692510274669,0.00401554007629114,"K02194","Early",0.122645177523931,0.066591580991329,0.0690727544635948
"171","DayGroupLate3594",-0.0132644095970789,0.00454126556198466,147,-2.92086190865306,0.00404162514616783,"K18118","Late",0.344409530929603,0.0327743485499689,0.033875276960556
"172","DayGroupEarly3824",0.0286511186369246,0.00973933873909526,99,2.94179301125593,0.0040638074710479,"K21089","Early",0.123164626430221,0.0206883491252256,0.0161003855529799
"173","DayGroupLate3224",-0.1800606365807,0.0619339408040207,179,-2.9073014609303,0.004106845963581,"K12410","Late",0.344409530929603,1.02821055633548,0.985401041900979
"174","DayGroupEarly432",0.350991613343389,0.120911144639724,179,2.90288884775038,0.0041624732422611,"K01104","Early",0.125191943316861,1.2429048569961,1.26906567839996
"175","DayGroupEarly3788",-0.132668454264039,0.0457430608908499,177,-2.90029682492404,0.00420090899312156,"K20461","Early",0.125390768431053,0.427188150863402,0.459919511315745
"176","DayGroupLate463",-0.391187942724424,0.135208231733947,179,-2.89322578742229,0.00428670522145298,"K01190","Late",0.344409530929603,2.03222844610474,2.05341156494472
"177","DayGroupLate387",0.0453997419051292,0.0156165576531759,130,2.90715424701143,0.00428974340827761,"K00986","Late",0.344409530929603,0.0809386414405119,0.0877140443200778
"178","DayGroupLate2985",0.0469549408707043,0.0162367037660094,179,2.8919010623943,0.00430399816784567,"K10039","Late",0.344409530929603,0.0302777517769469,0.0365167433915105
"179","DayGroupEarly110",0.188978485988509,0.0653833591826361,179,2.8903147276455,0.00432479007670173,"K00243","Early",0.125846163922135,0.456401410016771,0.446896265968747
"180","DayGroupEarly2060",0.0852728081006623,0.0295060173300966,177,2.89001416716727,0.00433428210745628,"K05919","Early",0.125846163922135,0.195140867987382,0.208263611566802
"181","DayGroupEarly968",0.125408955030791,0.0434258447774149,177,2.88788751660657,0.00436234483997187,"K02203","Early",0.125846163922135,0.442216023772801,0.427660875837811
"182","DayGroupLate2245",0.0573962508500361,0.0198893652897661,175,2.88577589147949,0.00439609005039958,"K06896","Late",0.344409530929603,0.0503915403176108,0.0486370539597135
"183","DayGroupEarly1845",0.334840961614409,0.116067742362207,179,2.88487528748071,0.00439678340420481,"K04043","Early",0.125846163922135,2.31222843864851,2.39176143563766
"184","DayGroupEarly1370",0.376016630860711,0.130367881567515,179,2.88427353685254,0.00440481476063539,"K03154","Early",0.125846163922135,0.712916111164316,0.665598353435532
"185","DayGroupLate2242",-0.0644491630824973,0.0221820359488578,114,-2.90546653296791,0.00440612596262255,"K06893","Late",0.344409530929603,0.167506065238639,0.15732104014344
"186","DayGroupEarly1285",0.401701819518467,0.139283959897574,179,2.88404938956265,0.0044078098023489,"K02892","Early",0.125846163922135,2.96905395002344,2.88795780424395
"187","DayGroupEarly1495",0.180742691392304,0.0627411432558994,179,2.88076821703929,0.00445186617648331,"K03475","Early",0.126189588024059,0.333967349511384,0.395245460376805
"188","DayGroupLate1990",-0.200002769450369,0.0695114205469266,179,-2.87726488506085,0.00449934935200769,"K05601","Late",0.344409530929603,1.01107851471731,0.922291400463918
"189","DayGroupLate2061",-0.115943164639302,0.0403048311633642,179,-2.87665675038705,0.00450763881315228,"K05934","Late",0.344409530929603,0.443732727922389,0.398130701716406
"190","DayGroupLate2213",-0.100773751221674,0.0350697653852877,174,-2.87352225241718,0.004565115944856,"K06411","Late",0.344409530929603,0.240940429543108,0.209677527661504
"191","DayGroupLate2998",-0.0860400685553765,0.0299443477935488,173,-2.87333252834823,0.00457074290033372,"K10188","Late",0.344409530929603,0.15075592889744,0.118984639941791
"192","DayGroupEarly2889",0.223849155126624,0.0779546051058704,179,2.87153215416349,0.00457804810948308,"K09825","Early",0.128150788940866,0.976725115250192,0.934073204836033
"193","DayGroupEarly944",0.169063387517848,0.0589256212701432,179,2.86909809135114,0.00461184147121639,"K02122","Early",0.128150788940866,0.474089407816136,0.474522842535383
"194","DayGroupEarly174",0.0654281148788309,0.0227675853678289,157,2.87373974103034,0.00461863249482307,"K00394","Early",0.128150788940866,0.140294693973224,0.128613636805855
"195","DayGroupEarly2735",0.0747141467856782,0.0260787177756376,175,2.86494709703386,0.00468173232855905,"K08602","Early",0.128993184437221,0.184732586772224,0.194510059773545
"196","DayGroupLate2290",-0.190655288993456,0.0665746596765548,179,-2.86378165385648,0.00468644582350957,"K06969","Late",0.344409530929603,1.014270336351,0.963533726333852
"197","DayGroupLate1307",0.307295956212077,0.107393860164761,179,2.86139222242903,0.00472033367263922,"K02946","Late",0.344409530929603,3.09234247021234,3.03959140989034
"198","DayGroupEarly1936",0.0737696409124144,0.0257623471096672,164,2.86346739287325,0.00473805726501839,"K04844","Early",0.129638511278975,0.0516868491596977,0.0409677677956265
"199","DayGroupEarly3444",0.0834678546486886,0.0292196579837337,179,2.85656508009623,0.00478947737359502,"K15635","Early",0.13014166104803,0.184355217349022,0.188426148432401
"200","DayGroupLate215",0.268518079350633,0.0941523715667644,179,2.85195237127112,0.0048564118527446,"K00611","Late",0.345430857594935,0.485501274887055,0.487872160897934
"201","DayGroupEarly552",0.104919623594529,0.0368173141859686,179,2.84973594392486,0.00488887676052808,"K01464","Early",0.13058731013014,0.189349797802661,0.198142883239523
"202","DayGroupEarly700",0.221380631894641,0.0777002724785951,179,2.84916159020713,0.00489732178722595,"K01738","Early",0.13058731013014,1.04225679213057,1.05106467660396
"203","DayGroupEarly2181",0.172110031738314,0.060418758725607,179,2.84861912704886,0.00490531012671591,"K06333","Early",0.13058731013014,0.404780007565113,0.395196291306127
"204","DayGroupEarly358",0.0616085269430829,0.0216799479675287,172,2.8417285426772,0.00502960534241794,"K00938","Early",0.132997617779374,0.0231955839571324,0.0215304601477333
"205","DayGroupEarly83",0.127944399747803,0.0451226809656074,179,2.83547867745986,0.00510248468028316,"K00172","Early",0.13381217873025,0.241705540051063,0.230578734123841
"206","DayGroupEarly299",0.249470805950313,0.088034318631697,179,2.83379038797365,0.00512833476859588,"K00826","Early",0.13381217873025,0.866863069414673,0.80381730012228
"207","DayGroupLate1746",0.158108918891034,0.0558134708098353,179,2.83280929490543,0.00514341146007317,"K03784","Late",0.345430857594935,0.227256471510452,0.262195888490355
"208","DayGroupLate2560",-0.151111536557561,0.0534176006035522,179,-2.82887166121633,0.00520432926161009,"K07658","Late",0.345430857594935,0.7270112005654,0.664982781180764
"209","DayGroupEarly2177",0.129041385038239,0.0456679550207212,179,2.82564404251709,0.00525475211688867,"K06310","Early",0.136208706187772,0.333849305606461,0.314559582634316
"210","DayGroupEarly3613",-0.0523182143200377,0.0183592544300213,95,-2.84969166473809,0.00536642204709413,"K18344","Early",0.137718842505689,0.0604329277244439,0.0613542950438944
"211","DayGroupEarly1614",0.332951378360596,0.118193145371442,179,2.81701089614156,0.00539181646037205,"K03624","Early",0.137718842505689,1.68347913059752,1.63335007524401
"212","DayGroupEarly2455",0.0128113548026035,0.00448850118424888,85,2.85426120584781,0.00541787324578217,"K07312","Early",0.137718842505689,0.0103762423821877,0.0082250002208348
"213","DayGroupLate956",-0.0712263031916921,0.0253187742696422,179,-2.81318133465466,0.00545365239391396,"K02189","Late",0.345430857594935,0.268452891764565,0.255374517027424
"214","DayGroupLate3128",-0.0487576168669305,0.0172308518521378,120,-2.82966955350389,0.00546378894920518,"K11689","Late",0.345430857594935,0.0810421938812837,0.0699493239543917
"215","DayGroupLate2880",-0.043707223950358,0.0155197285667662,156,-2.8162363640787,0.00548700538364048,"K09809","Late",0.345430857594935,0.0700813650309344,0.055466733899058
"216","DayGroupEarly3935",0.14303646816693,0.0508852187163811,179,2.81096302177991,0.00548976608108674,"K22927","Early",0.138651784355652,0.516756543255241,0.512331965110027
"217","DayGroupEarly1340",0.216629907238618,0.0771664589657218,179,2.80730657000663,0.00554976769904896,"K03076","Early",0.139274425058936,0.822392302055205,0.837820226136778
"218","DayGroupEarly101",0.0158226581044908,0.00559256238155073,100,2.82923229550163,0.00563908242292172,"K00216","Early",0.14023409838787,0.0124845269170287,0.0107493148051302
"219","DayGroupLate149",0.100772444962421,0.0359804356623301,179,2.80075666420919,0.00565874420276989,"K00343","Late",0.345430857594935,0.284477052996148,0.292548981971658
"220","DayGroupEarly340",0.353350702765442,0.126163790940406,179,2.80072990936322,0.00565919331057646,"K00891","Early",0.14023409838787,1.58855990247697,1.61252990163662
"221","DayGroupLate2189",-0.161447439479854,0.0577588627256125,179,-2.79519768674847,0.00575275689147861,"K06382","Late",0.345430857594935,0.805838431029539,0.760355095611771
"222","DayGroupEarly1311",0.78551819438296,0.281088876017687,179,2.79455453916125,0.00576372488921142,"K02954","Early",0.141931725396831,4.58075880219446,4.65566094010493
"223","DayGroupEarly1082",0.249262314343347,0.0892635195173429,179,2.79243206733428,0.00580005577622171,"K02435","Early",0.141939253157227,0.70877593978691,0.708991706527404
"224","DayGroupLate945",-0.162662716473649,0.0583260924736628,179,-2.78884988818854,0.00586184534551237,"K02123","Late",0.345430857594935,0.808031739519792,0.805905100512986
"225","DayGroupEarly3012",0.122478088728981,0.0439748785885735,179,2.78518310135384,0.00592571347207501,"K10441","Early",0.14358005639125,0.396178675431408,0.371529969205632
"226","DayGroupLate3372",0.127011440758932,0.0456181812518085,179,2.78422850875706,0.00594244399822799,"K14188","Late",0.345430857594935,0.11207104736456,0.119262935920216
"227","DayGroupEarly890",0.173898095560216,0.0625015352594352,179,2.78230118409714,0.00597635385674013,"K02045","Early",0.14358005639125,0.323374041208922,0.30180578082004
"228","DayGroupEarly3547",0.107010886719781,0.0384811638160927,179,2.78086409317562,0.00600175273483182,"K16923","Early",0.14358005639125,0.0810582694912832,0.084272393948037
"229","DayGroupLate2054",-0.0362941431641807,0.0129380920010075,104,-2.805216036596,0.00600242215600883,"K05884","Late",0.345430857594935,0.0595299588552657,0.047445930594227
"230","DayGroupEarly128",0.167390495107114,0.0602072801925905,179,2.78023678484839,0.00601287038186709,"K00286","Early",0.14358005639125,0.791000909873911,0.788041610911246
"231","DayGroupEarly728",0.246714687524067,0.0889218613273988,179,2.77451105769924,0.00611521425210968,"K01784","Early",0.145144241887423,1.12439384513097,1.05518874603654
"232","DayGroupEarly1343",0.11287875429432,0.0407821823638181,176,2.76784487125597,0.00624671518181227,"K03079","Early",0.147377591714613,0.156178903535491,0.170734819336626
"233","DayGroupEarly2050",0.136779504191801,0.0495127858284987,179,2.76250875209435,0.00633489936470445,"K05878","Early",0.148568473196045,0.195758676015603,0.207856021751263
"234","DayGroupLate1645",0.0676235489829216,0.02447274257588,167,2.76321907008373,0.0063657483231289,"K03658","Late",0.345430857594935,0.0806528293670855,0.079179595556875
"235","DayGroupEarly2506",0.0845310463547983,0.0306458750691174,173,2.75831726665173,0.0064347066972057,"K07467","Early",0.150016238976275,0.151177572335834,0.160284672093131
"236","DayGroupLate1360",0.128415731915208,0.0466559806225378,179,2.7523959458517,0.00652553305693533,"K03116","Late",0.345430857594935,0.620802909783513,0.605251769981582
"237","DayGroupEarly1424",0.145895138578486,0.0530259254131456,179,2.75139259601336,0.00654472785659196,"K03312","Early",0.150382114479898,0.428668159321858,0.415093715225109
"238","DayGroupEarly3479",0.168769338298224,0.0613495470110424,179,2.75094677174792,0.00655327321297053,"K15986","Early",0.150382114479898,0.556650001914782,0.535232097245263
"239","DayGroupLate857",-0.110295960261738,0.0401035530048934,179,-2.75027901513564,0.0065660913963837,"K02010","Late",0.345430857594935,0.351547104530422,0.345246211665809
"240","DayGroupEarly1801",0.0390650609129958,0.0141728209146874,149,2.75633631075605,0.00657584175876789,"K03923","Early",0.150382114479898,0.0255332132201195,0.0236928475353643
"241","DayGroupEarly2336",0.38477325798419,0.14000108545978,179,2.74835910536371,0.00660307253934579,"K07052","Early",0.150382114479898,1.24692413427875,1.15378524322365
"242","DayGroupLate780",0.135798065861495,0.049414049880104,179,2.74816709399431,0.006606781415571,"K01879","Late",0.345430857594935,0.124502377156735,0.138389460109028
"243","DayGroupEarly3191",0.0372508179531739,0.0134667039769078,111,2.76614218423826,0.00664583859666256,"K12145","Early",0.150416412285098,0.0190878189745951,0.0188783295952573
"244","DayGroupLate586",-0.102261259056601,0.0372551509867418,179,-2.74488913205568,0.00667039032854394,"K01534","Late",0.345430857594935,0.438970311959716,0.432712008010348
"245","DayGroupLate2098",-0.0837990683003832,0.0305213309158742,174,-2.74559024085019,0.00667485948094975,"K06113","Late",0.345430857594935,0.195214447921366,0.190390903903592
"246","DayGroupEarly1350",0.120080803340636,0.0437438751976711,175,2.74508837632722,0.00668093201773912,"K03092","Early",0.150416412285098,0.356852646075002,0.367518790756904
"247","DayGroupLate3759",-0.115801622742613,0.0422040677184903,179,-2.74384979938505,0.00669067421619566,"K19802","Late",0.345430857594935,0.52759060222701,0.515424499916058
"248","DayGroupLate3918",-0.0147554588286168,0.00537108281170682,161,-2.74720374753034,0.00669585799279619,"K22432","Late",0.345430857594935,0.0547212405952875,0.0542520676430656
"249","DayGroupLate2339",-0.146432417725706,0.0534870196718606,179,-2.73771877034951,0.00681147088972843,"K07056","Late",0.345430857594935,1.06129532514464,1.0673026129862
"250","DayGroupLate103",0.100225531879787,0.0366519340033272,179,2.73452232754453,0.00687522949086283,"K00226","Late",0.345430857594935,0.242101068454215,0.250593984605924
"251","DayGroupEarly2149",0.140783058812976,0.0515282084234186,179,2.73215512668578,0.00692279537402076,"K06200","Early",0.15439044638067,0.368195383374573,0.352122096736756
"252","DayGroupEarly3378",0.0472572409637266,0.0172157039821769,126,2.74500775644441,0.00693581446938543,"K14347","Early",0.15439044638067,0.0328498488589455,0.0315432084301468
"253","DayGroupLate1326",0.287591679972022,0.105299651703033,179,2.73117408577087,0.00694259535915014,"K02992","Late",0.345430857594935,2.14645921000248,2.13604564953445
"254","DayGroupLate3628",-0.0419797809448561,0.0152529061776326,105,-2.75224802775071,0.00697435168794251,"K18675","Late",0.345430857594935,0.0666033512912538,0.0522447890824827
"255","DayGroupLate3328",-0.138910142539762,0.0509671250298616,179,-2.72548515260326,0.00705842753257209,"K13789","Late",0.345430857594935,0.860075797764596,0.848576663143431
"256","DayGroupLate3934",-0.0177714598472938,0.00651455561009476,162,-2.72796195334578,0.00707600684686584,"K22906","Late",0.345430857594935,0.0570141631931323,0.0587512685684715
"257","DayGroupEarly2507",0.172334227887166,0.0632880079693441,179,2.72301551931674,0.00710925415351555,"K07469","Early",0.157362142499164,0.386941822612498,0.405703590114237
"258","DayGroupLate880",-0.217628316775422,0.0799250873009187,179,-2.72290371052145,0.00711156307005355,"K02035","Late",0.345430857594935,1.00779849529996,0.988463977250578
